High,Volume,Low,Date,Close,Market Cap,Open,Name
0.008538,"62,875",0.00815,09/13/15,0.008532,"266,304,000",0.008197,Ripple
0.008447,"24,819",0.008144,09/12/15,0.008197,"274,432,000",0.008447,Ripple
0.008444,"77,796",0.007633,09/11/15,0.008444,"248,878,000",0.007661,Ripple
0.00772,"234,873",0.007661,09/10/15,0.007663,"249,676,000",0.007685,Ripple
0.00783,"254,159",0.007664,09/09/15,0.007678,"254,370,000",0.00783,Ripple
0.007978,"193,672",0.00783,09/08/15,0.007831,"257,202,000",0.007917,Ripple
0.007955,"234,100",0.007889,09/07/15,0.007918,"256,314,000",0.007889,Ripple
0.007946,"284,050",0.007779,09/06/15,0.007891,"255,406,000",0.007861,Ripple
0.007921,"856,833",0.007351,09/05/15,0.00786,"238,869,000",0.007352,Ripple
0.007433,"472,228",0.007286,09/04/15,0.007355,"241,378,000",0.00743,Ripple
0.007699,"322,054",0.007431,09/03/15,0.007431,"249,907,000",0.007692,Ripple
0.007833,"398,976",0.007694,09/02/15,0.0077,"254,075,000",0.007821,Ripple
0.007888,"401,903",0.007771,09/01/15,0.007815,"256,140,000",0.007884,Ripple
0.008092,"635,572",0.007878,08/31/15,0.007884,"261,874,000",0.008061,Ripple
0.008052,"408,809",0.007751,08/30/15,0.00805,"251,803,000",0.007751,Ripple
0.007751,"365,144",0.007361,08/29/15,0.007751,"241,292,000",0.007427,Ripple
0.007555,"414,310",0.007419,08/28/15,0.007433,"245,456,000",0.007555,Ripple
0.00762,"202,412",0.007474,08/27/15,0.007551,"242,820,000",0.007474,Ripple
0.007507,"196,124",0.007041,08/26/15,0.007492,"231,739,000",0.007133,Ripple
0.007399,"593,316",0.007093,08/25/15,0.007126,"240,377,000",0.007399,Ripple
0.007649,"546,516",0.007391,08/24/15,0.007397,"240,993,000",0.007553,Ripple
0.007723,"157,580",0.007543,08/23/15,0.007552,"246,393,000",0.007722,Ripple
0.007888,"182,227",0.007712,08/22/15,0.007722,"251,384,000",0.007878,Ripple
0.007913,"265,646",0.007847,08/21/15,0.007881,"251,160,000",0.007871,Ripple
0.007872,"215,415",0.007719,08/20/15,0.007872,"247,619,000",0.00776,Ripple
0.007947,"474,702",0.007526,08/19/15,0.007758,"240,128,000",0.007526,Ripple
0.008334,"291,729",0.007552,08/18/15,0.007552,"264,859,000",0.008301,Ripple
0.008361,"337,092",0.008266,08/17/15,0.008301,"265,281,000",0.008314,Ripple
0.008419,"301,654",0.00831,08/16/15,0.008315,"268,644,000",0.008419,Ripple
0.008465,"176,135",0.008325,08/15/15,0.00842,"265,790,000",0.00833,Ripple
0.008339,"423,163",0.008075,08/14/15,0.008337,"259,989,000",0.008148,Ripple
0.008267,"202,934",0.008146,08/13/15,0.008147,"263,772,000",0.008266,Ripple
0.008593,"287,463",0.008271,08/12/15,0.008271,"274,141,000",0.008591,Ripple
0.008766,"282,461",0.008591,08/11/15,0.008591,"279,220,000",0.008751,Ripple
0.008905,"472,973",0.008746,08/10/15,0.00875,"281,170,000",0.008812,Ripple
0.008823,"531,969",0.008472,08/09/15,0.008808,"270,702,000",0.008484,Ripple
0.008708,"678,295",0.008164,08/08/15,0.008476,"260,486,000",0.008164,Ripple
0.008153,"363,643",0.007989,08/07/15,0.008152,"255,895,000",0.00802,Ripple
